GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Total,Households; Margin of Error; Total,Families; Estimate; Total,Families; Margin of Error; Total,Married-couple families; Estimate; Total,Married-couple families; Margin of Error; Total,Nonfamily households; Estimate; Total,Nonfamily households; Margin of Error; Total,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
8600000US77534,77534,ZCTA5 77534,930,134,736,128,590,123,194,58,83148,13432,90085,6837,91102,6200,60000,21455
8600000US77535,77535,ZCTA5 77535,9430,427,6990,424,5842,386,2440,394,57400,4999,66460,3888,69385,3928,29536,7232
8600000US77536,77536,ZCTA5 77536,10790,404,8656,330,6488,358,2134,332,80152,4120,89641,4502,101589,8103,53318,5352
8600000US77538,77538,ZCTA5 77538,317,65,244,61,187,53,73,26,55250,15304,62500,12327,67344,11660,25893,14455
8600000US77539,77539,ZCTA5 77539,14775,673,10892,509,8107,494,3883,484,69810,5210,82356,6177,97180,6730,38750,9236
8600000US77541,77541,ZCTA5 77541,6127,378,4283,298,2912,288,1844,300,46414,6620,56821,10819,70818,6310,23750,2454
8600000US77545,77545,ZCTA5 77545,6402,277,5538,397,3419,369,864,292,67222,5936,68960,4802,82488,19636,34500,22148
8600000US77546,77546,ZCTA5 77546,17357,380,13702,376,11697,403,3655,350,96133,4470,110985,10502,126720,6114,43987,3360
8600000US77547,77547,ZCTA5 77547,2710,181,2233,147,1446,174,477,129,43750,6421,45040,7175,48198,6571,24567,9068
8600000US77550,77550,ZCTA5 77550,9831,383,4753,254,2725,206,5078,387,35263,2479,44629,5644,66052,9401,26727,2943
8600000US77551,77551,ZCTA5 77551,7945,308,4534,306,2960,316,3411,289,45319,3773,55980,5895,68772,4901,30161,5175
8600000US77554,77554,ZCTA5 77554,3705,251,1941,188,1670,190,1764,222,66607,10665,103239,9445,113365,8534,41892,14424
8600000US77560,77560,ZCTA5 77560,265,92,159,67,88,49,106,71,59659,34176,58295,27412,78875,25521,-,**
8600000US77561,77561,ZCTA5 77561,46,18,25,16,25,16,21,16,44688,14188,83438,74298,83438,74298,43750,31401
8600000US77562,77562,ZCTA5 77562,3645,233,2715,223,1828,219,930,179,60533,4812,71886,10442,93718,18915,37988,20247
8600000US77563,77563,ZCTA5 77563,3900,224,2565,171,1846,192,1335,188,50986,4377,59016,5573,77500,22423,31448,4823
8600000US77564,77564,ZCTA5 77564,882,153,607,154,507,160,275,105,58017,17231,74063,14106,69679,14909,19703,2098
8600000US77565,77565,ZCTA5 77565,3424,304,1999,258,1613,242,1425,245,66994,14057,84375,19257,95915,18842,55150,17777
8600000US77566,77566,ZCTA5 77566,11602,417,8179,329,6646,335,3423,404,75786,5348,89671,3786,101136,10081,40778,11660
8600000US77568,77568,ZCTA5 77568,5541,310,3696,217,2399,227,1845,298,42299,3081,53894,7534,67006,9607,23701,5002
8600000US77571,77571,ZCTA5 77571,13228,393,9682,308,7334,358,3546,382,72155,3954,78635,5862,92454,8302,48462,4426
8600000US77573,77573,ZCTA5 77573,28795,678,21692,630,18167,776,7103,766,99794,4752,112319,8207,125530,6918,58159,7573
8600000US77575,77575,ZCTA5 77575,5912,432,4365,376,3468,410,1547,300,52101,7425,60148,5289,65556,11511,30876,2949
8600000US77577,77577,ZCTA5 77577,483,94,321,77,280,70,162,60,54886,23738,72011,34948,70761,22574,23889,9678
8600000US77578,77578,ZCTA5 77578,5637,570,4284,497,3380,435,1353,425,92223,8965,99946,9817,109325,12477,60096,15192
8600000US77580,77580,ZCTA5 77580,72,62,72,62,72,62,0,13,132813,102810,132813,102814,132813,102814,-,**
8600000US77581,77581,ZCTA5 77581,16128,648,12568,547,10068,574,3560,492,85487,4559,95616,3684,105998,3880,47528,5157
8600000US77583,77583,ZCTA5 77583,7540,609,6082,576,4827,627,1458,412,64455,7796,69643,12175,77816,18363,37500,32690
8600000US77584,77584,ZCTA5 77584,28069,763,21607,756,18150,736,6462,824,99996,6277,115187,8398,126906,6310,61762,7706
8600000US77585,77585,ZCTA5 77585,354,116,287,110,228,97,67,56,38493,4648,38438,3346,39522,33943,11164,1879
8600000US77586,77586,ZCTA5 77586,8580,321,5362,271,4264,291,3218,312,87543,6180,114545,9088,130102,11957,55485,6075
8600000US77587,77587,ZCTA5 77587,4551,201,3714,191,2511,186,837,186,41840,1901,45326,4332,53293,4380,21303,4615
8600000US77590,77590,ZCTA5 77590,10842,443,7784,415,4601,365,3058,348,41631,2864,49538,5506,66345,7529,24603,3793
8600000US77591,77591,ZCTA5 77591,5244,294,3348,256,1888,254,1896,277,41634,2369,52656,7682,71042,10075,35000,6178
8600000US77597,77597,ZCTA5 77597,277,78,185,71,146,70,92,52,-,**,102031,53427,117500,36396,15833,9677
8600000US77598,77598,ZCTA5 77598,10354,463,5032,386,2728,294,5322,473,48059,2973,55714,6572,63969,4707,40842,5090
8600000US77611,77611,ZCTA5 77611,3095,196,2289,147,1845,210,806,198,66189,3846,71750,6092,80536,12164,39063,8042
8600000US77612,77612,ZCTA5 77612,3226,284,2304,234,1891,220,922,227,47176,6009,59924,8208,62309,7838,23933,1674
8600000US77613,77613,ZCTA5 77613,441,109,274,111,217,104,167,80,48906,13897,69167,24946,82596,48827,30518,10459
8600000US77614,77614,ZCTA5 77614,222,68,165,56,134,56,57,51,39219,20333,48854,25383,51250,27163,13984,602
8600000US77615,77615,ZCTA5 77615,324,68,238,63,208,58,86,36,58056,24452,62031,35234,73636,36120,19125,3668
8600000US77616,77616,ZCTA5 77616,290,119,221,101,178,95,69,69,-,**,107679,77365,126974,22642,35540,21601
8600000US77617,77617,ZCTA5 77617,47,32,13,16,13,16,34,28,74464,56747,-,**,-,**,74286,74228
8600000US77619,77619,ZCTA5 77619,6281,264,3986,239,2930,255,2295,322,50266,2660,60768,7094,70101,4605,35246,9607
8600000US77622,77622,ZCTA5 77622,462,81,392,81,372,82,70,27,84118,13076,85455,6796,86136,8732,52500,30462
8600000US77623,77623,ZCTA5 77623,192,57,147,56,109,48,45,31,63750,9135,73750,11595,75568,8807,16875,5362
8600000US77624,77624,ZCTA5 77624,384,113,252,116,235,115,132,97,60392,34911,71447,15055,72656,19013,-,**
8600000US77625,77625,ZCTA5 77625,3072,350,2243,296,1755,294,829,221,59583,12405,76424,13125,81737,13647,41964,29482
8600000US77627,77627,ZCTA5 77627,8940,387,5921,280,4765,317,3019,441,65444,7957,77759,7349,90984,5430,42523,10442
8600000US77629,77629,ZCTA5 77629,266,62,171,58,135,59,95,50,46827,14789,67321,26859,72969,33103,31406,15475
8600000US77630,77630,ZCTA5 77630,11595,378,7692,396,4886,395,3903,312,45782,1844,54287,3981,70767,3084,25180,2674
8600000US77632,77632,ZCTA5 77632,8680,305,6237,303,4727,363,2443,283,60892,4935,69417,3006,81983,7784,26718,4096
8600000US77640,77640,ZCTA5 77640,6351,255,3558,218,1897,216,2793,269,31335,1676,39613,3853,53191,5300,21916,3437
8600000US77642,77642,ZCTA5 77642,13886,420,8773,354,5409,345,5113,441,32313,1640,40916,2321,53808,4414,22388,1920
8600000US77650,77650,ZCTA5 77650,646,159,421,141,367,140,225,97,63542,34178,95841,52980,97068,19657,-,**
8600000US77651,77651,ZCTA5 77651,5004,220,3576,164,2805,200,1428,245,60205,5027,76990,6895,88283,7981,35482,6648
8600000US77655,77655,ZCTA5 77655,150,37,98,29,87,26,52,22,40000,11368,53750,33877,73125,47302,28000,6931
8600000US77656,77656,ZCTA5 77656,6535,332,4422,296,3260,287,2113,262,41800,3082,53486,3266,61887,5132,25032,3919
8600000US77657,77657,ZCTA5 77657,7698,344,5842,357,4863,366,1856,306,64736,5406,80194,7460,86170,5754,30349,7281
8600000US77659,77659,ZCTA5 77659,1754,182,1286,164,1094,150,468,118,81429,22048,91071,23292,111667,24965,26429,16033
8600000US77660,77660,ZCTA5 77660,454,124,333,108,304,108,121,79,64028,9435,64757,7631,64800,7943,-,**
8600000US77661,77661,ZCTA5 77661,244,144,207,143,136,123,37,55,-,**,-,**,-,**,-,**
8600000US77662,77662,ZCTA5 77662,9898,389,7271,339,5696,357,2627,360,46582,5539,56845,3555,61875,5210,28534,6515
8600000US77663,77663,ZCTA5 77663,556,229,459,223,419,215,97,70,58413,29780,58075,24811,58869,17992,-,**
8600000US77664,77664,ZCTA5 77664,987,153,721,159,604,136,266,110,68552,14464,80222,9893,82016,27843,31284,13737
8600000US77665,77665,ZCTA5 77665,2203,233,1464,229,1177,223,739,187,44752,5586,54813,14984,60117,17836,23803,10273
8600000US77701,77701,ZCTA5 77701,5218,230,3101,229,1596,199,2117,218,25443,2320,36142,2416,47051,8663,14669,1929
8600000US77702,77702,ZCTA5 77702,1112,170,716,148,464,128,396,135,37012,8121,45793,11726,61500,24264,20721,3335
8600000US77703,77703,ZCTA5 77703,5099,333,3406,310,1483,267,1693,246,28426,4027,35756,5048,53594,20192,14341,2341
8600000US77705,77705,ZCTA5 77705,10856,436,6336,432,3686,346,4520,333,36820,3398,45838,3744,62744,8240,22631,4576
8600000US77706,77706,ZCTA5 77706,12813,381,7247,401,5414,380,5566,448,61172,4373,85133,11081,101695,4382,37939,4492
8600000US77707,77707,ZCTA5 77707,6463,276,4391,302,2754,294,2072,293,50536,6041,60023,5245,80795,12514,31481,7963
8600000US77708,77708,ZCTA5 77708,4566,252,2973,265,1867,216,1593,238,42294,5558,58021,8574,70464,7819,28539,5670
8600000US77713,77713,ZCTA5 77713,5750,310,3888,314,3019,322,1862,264,61382,4796,69845,5986,86448,8476,44792,8198
8600000US77801,77801,ZCTA5 77801,6653,391,3069,299,1638,260,3584,372,30764,2831,33763,6521,51023,5284,22140,8508
8600000US77802,77802,ZCTA5 77802,10763,433,6031,376,4793,358,4732,440,53571,3187,77058,7505,88598,7658,35081,6470
8600000US77803,77803,ZCTA5 77803,8928,385,6644,382,3497,273,2284,329,37207,1422,38587,2443,57776,5826,23963,3676
8600000US77807,77807,ZCTA5 77807,3251,216,2421,229,1692,233,830,187,55668,10338,60343,10478,73232,9885,33622,9535
8600000US77808,77808,ZCTA5 77808,3806,211,2900,219,2470,226,906,200,71076,6985,77986,6243,83160,7954,36641,14473
8600000US77830,77830,ZCTA5 77830,1084,158,852,135,646,143,232,111,57422,8570,66250,17311,73857,19407,30549,8178
8600000US77831,77831,ZCTA5 77831,1268,247,879,216,652,216,389,126,42000,15112,44464,16405,49453,13998,31705,23507
8600000US77833,77833,ZCTA5 77833,9766,563,7019,478,5243,374,2747,348,51604,4132,60589,4341,69051,5140,26827,6153
8600000US77835,77835,ZCTA5 77835,961,245,584,207,559,204,377,121,66595,10366,85851,6556,86173,3767,27438,14603
8600000US77836,77836,ZCTA5 77836,4198,233,2996,209,2410,197,1202,209,56812,3825,70025,7770,77422,9426,21667,7923
8600000US77837,77837,ZCTA5 77837,666,94,459,95,214,68,207,68,35435,12072,42788,18857,60833,35545,31406,20019
8600000US77840,77840,ZCTA5 77840,21109,637,6271,479,3791,379,14838,739,21805,1017,33016,6043,50839,5671,17685,1945
8600000US77845,77845,ZCTA5 77845,21166,458,14533,503,12429,510,6633,486,74363,3000,96880,5711,106729,4301,34207,3097
8600000US77853,77853,ZCTA5 77853,467,86,321,62,268,64,146,60,60819,7883,83229,12602,90000,12111,33958,24076
8600000US77855,77855,ZCTA5 77855,16,25,16,25,16,25,0,13,-,**,-,**,-,**,-,**
8600000US77856,77856,ZCTA5 77856,2036,164,1425,157,1169,129,611,125,52195,10616,73290,8094,82344,11048,24612,7168
8600000US77857,77857,ZCTA5 77857,295,73,201,60,195,60,94,39,62969,19685,86528,29515,87361,24286,-,**
8600000US77859,77859,ZCTA5 77859,2632,192,1953,215,1326,217,679,172,52051,5090,54541,4256,67604,8777,25170,15496
8600000US77861,77861,ZCTA5 77861,1011,103,726,88,574,89,285,74,54803,7641,67143,17934,72143,20835,19922,15286
8600000US77864,77864,ZCTA5 77864,2934,210,1879,243,1429,228,1055,159,39872,7270,48891,10082,59199,3707,26731,1449
8600000US77865,77865,ZCTA5 77865,621,163,303,108,277,112,318,128,42708,9430,64375,33667,73438,35337,28370,11891
8600000US77867,77867,ZCTA5 77867,37,21,19,17,9,10,18,13,33438,9323,34063,16755,51250,43663,31875,17195
8600000US77868,77868,ZCTA5 77868,4746,259,3288,311,2155,231,1458,226,47321,4848,59647,6212,72625,8837,18380,3430
8600000US77871,77871,ZCTA5 77871,1152,169,827,160,623,143,325,130,53929,14337,71615,25246,91569,20029,21417,4719
8600000US77872,77872,ZCTA5 77872,610,158,472,121,380,110,138,66,46333,8185,57500,14407,62500,21101,24412,9008
8600000US77873,77873,ZCTA5 77873,523,112,327,97,229,84,196,75,35688,8913,48750,17597,59306,22817,27273,15882
8600000US77876,77876,ZCTA5 77876,74,62,74,62,51,50,0,13,59783,30263,59783,30263,73413,45997,-,**
8600000US77878,77878,ZCTA5 77878,154,73,105,57,34,21,49,49,32303,25378,39792,33628,49423,15071,31480,1226
8600000US77879,77879,ZCTA5 77879,1975,215,1411,202,944,147,564,132,50365,3955,51883,7613,65500,16117,36731,17299
8600000US77880,77880,ZCTA5 77880,638,162,436,149,349,150,202,78,44674,20544,70156,45156,77511,21232,35000,14766
8600000US77901,77901,ZCTA5 77901,14947,362,9961,373,6063,402,4986,383,44105,2166,48818,3960,62831,4406,31034,3278
8600000US77904,77904,ZCTA5 77904,10401,312,7407,368,5934,403,2994,354,69868,4812,88993,9204,98006,6791,40405,7341
8600000US77905,77905,ZCTA5 77905,5209,250,4025,269,3320,291,1184,249,71048,8985,77276,3158,85500,14433,39211,7280
8600000US77950,77950,ZCTA5 77950,87,24,61,23,42,16,26,12,40781,11696,47750,14504,50000,27350,28750,14201
8600000US77951,77951,ZCTA5 77951,720,148,513,134,356,112,207,106,38750,14338,42766,14028,43730,10290,16458,12327
8600000US77954,77954,ZCTA5 77954,3835,276,2937,266,1943,261,898,165,55511,8602,66045,6680,83179,7305,19929,5228
8600000US77957,77957,ZCTA5 77957,3038,208,2130,180,1627,163,908,179,51270,4058,63387,8064,75022,6131,28162,11194
8600000US77960,77960,ZCTA5 77960,10,14,10,14,10,14,0,13,-,**,-,**,-,**,-,**
8600000US77961,77961,ZCTA5 77961,64,72,64,72,64,72,0,13,-,**,-,**,-,**,-,**
8600000US77962,77962,ZCTA5 77962,1085,146,793,132,668,119,292,84,56489,3539,73125,16792,81974,12810,26731,14230
8600000US77963,77963,ZCTA5 77963,2168,147,1660,160,1298,154,508,109,51950,6036,58944,6303,62632,8651,22750,3473
8600000US77964,77964,ZCTA5 77964,3301,209,2368,191,1937,184,933,122,48125,5732,60000,6311,73053,6498,24696,4335
8600000US77968,77968,ZCTA5 77968,986,132,811,126,722,127,175,87,70776,20022,88819,23771,95862,17901,38438,14276
8600000US77969,77969,ZCTA5 77969,63,37,41,39,15,19,22,25,86103,65513,-,**,-,**,-,**
8600000US77970,77970,ZCTA5 77970,196,96,84,33,57,34,112,93,48725,7555,36250,35727,52917,49030,48382,9883
8600000US77971,77971,ZCTA5 77971,364,108,222,96,203,103,142,83,77297,27280,85931,42353,86397,34953,76014,53032
8600000US77973,77973,ZCTA5 77973,21,33,21,33,0,13,0,13,-,**,-,**,-,**,-,**
8600000US77974,77974,ZCTA5 77974,148,36,120,33,104,32,28,17,72500,33555,93125,38847,94375,28693,50500,19877
8600000US77975,77975,ZCTA5 77975,754,80,547,93,469,81,207,55,57813,10740,66328,9036,71250,13537,23958,9413
8600000US77976,77976,ZCTA5 77976,55,29,43,30,43,30,12,12,85268,74063,85804,66438,85804,66438,-,**
8600000US77977,77977,ZCTA5 77977,220,58,191,54,159,52,29,27,31176,12138,38438,20422,46985,12278,-,**
8600000US77978,77978,ZCTA5 77978,302,77,199,66,135,57,103,43,62500,19687,70046,10199,71713,16310,23646,5695
8600000US77979,77979,ZCTA5 77979,6272,314,4373,277,3238,285,1899,275,55091,6252,65017,6563,83222,12139,31250,6821
8600000US77982,77982,ZCTA5 77982,326,110,284,104,216,107,42,35,59167,15549,60676,20383,81029,35328,9028,2189
8600000US77983,77983,ZCTA5 77983,833,155,638,124,494,115,195,77,47440,9054,56250,17130,63000,13117,20590,3521
8600000US77984,77984,ZCTA5 77984,1626,125,1146,119,932,111,480,87,48421,4644,62778,18309,77115,21837,21452,4677
8600000US77987,77987,ZCTA5 77987,106,33,58,27,53,26,48,27,54750,16289,63750,20321,67083,21270,52750,32547
8600000US77988,77988,ZCTA5 77988,135,54,114,59,87,53,21,26,40511,36212,41705,23175,-,**,-,**
8600000US77990,77990,ZCTA5 77990,285,67,193,55,153,53,92,42,41410,2630,55089,11715,55446,16547,30132,7749
8600000US77991,77991,ZCTA5 77991,91,61,91,61,91,61,0,13,68934,45851,68934,45851,68934,45851,-,**
8600000US77993,77993,ZCTA5 77993,77,40,77,40,48,40,0,13,-,**,-,**,"2,500-",***,-,**
8600000US77994,77994,ZCTA5 77994,165,62,137,59,111,54,28,18,38672,16626,38516,18602,41250,32968,-,**
8600000US77995,77995,ZCTA5 77995,3459,215,2470,196,1798,195,989,168,45412,3672,49223,3067,56571,7862,19827,5685
8600000US78001,78001,ZCTA5 78001,0,13,0,13,0,13,0,13,-,**,-,**,-,**,-,**
8600000US78002,78002,ZCTA5 78002,2115,247,1559,204,1257,201,556,177,43428,8611,49708,8362,53661,13393,18158,5940
8600000US78003,78003,ZCTA5 78003,3623,294,2371,332,1947,322,1252,244,56125,11139,66380,7167,70549,8078,25825,6399
8600000US78004,78004,ZCTA5 78004,433,134,407,138,384,138,26,30,124097,49906,125396,37826,126098,30636,-,**
8600000US78005,78005,ZCTA5 78005,209,131,120,101,109,97,89,95,-,**,97938,87541,98281,65817,-,**
8600000US78006,78006,ZCTA5 78006,10822,342,8128,407,6505,370,2694,321,75346,7578,87974,3952,98105,9344,41151,6097
8600000US78007,78007,ZCTA5 78007,29,17,29,17,17,13,0,13,67083,20319,67083,20319,108750,85506,-,**
8600000US78008,78008,ZCTA5 78008,140,87,77,68,77,68,63,56,116875,77508,-,**,-,**,-,**
8600000US78009,78009,ZCTA5 78009,2842,277,2164,247,1691,261,678,202,61439,7299,74804,9151,84798,11020,37549,7907
8600000US78010,78010,ZCTA5 78010,1236,201,971,192,789,179,265,118,51179,10256,57094,5733,58903,10588,26964,22821
8600000US78011,78011,ZCTA5 78011,678,116,463,108,271,80,215,67,35278,10585,37188,16430,66058,26298,23920,6776
8600000US78012,78012,ZCTA5 78012,176,70,102,35,74,31,74,56,35741,7946,40000,15054,58214,30167,-,**
8600000US78013,78013,ZCTA5 78013,1927,270,1285,240,1081,241,642,166,59258,7797,75013,29716,75417,23828,47500,15394
8600000US78014,78014,ZCTA5 78014,1651,255,959,171,719,203,692,209,36814,5738,42064,8776,43616,11487,17027,4666
8600000US78015,78015,ZCTA5 78015,4224,287,3665,230,3323,231,559,199,117882,5473,121479,7208,126476,10361,92589,58116
8600000US78016,78016,ZCTA5 78016,3178,254,2090,226,1634,239,1088,222,53673,10157,73372,8542,85709,9136,23164,4988
8600000US78017,78017,ZCTA5 78017,1181,200,910,206,643,185,271,108,45043,11953,47824,4871,52607,10125,30719,17048
8600000US78019,78019,ZCTA5 78019,375,90,314,93,232,87,61,29,36875,23690,48056,22641,50300,14666,16477,8314
8600000US78021,78021,ZCTA5 78021,68,84,64,84,64,84,4,7,-,**,-,**,-,**,-,**
8600000US78022,78022,ZCTA5 78022,1482,196,1061,166,851,149,421,110,51382,4447,57375,19887,74851,14106,24107,18216
8600000US78023,78023,ZCTA5 78023,8887,261,7608,302,6485,337,1279,266,113385,6617,120260,3845,126110,4912,50910,7420
8600000US78024,78024,ZCTA5 78024,545,139,434,121,418,121,111,71,48060,14378,51250,40203,49828,44235,22574,21405
8600000US78025,78025,ZCTA5 78025,1543,197,1022,166,742,151,521,128,44893,8960,53056,7664,59038,20264,25475,6248
8600000US78026,78026,ZCTA5 78026,2006,199,1512,174,1018,175,494,137,52337,13569,67653,16304,84423,18750,25931,4945
8600000US78027,78027,ZCTA5 78027,226,130,216,130,166,113,10,17,100350,7488,100600,6717,-,**,-,**
8600000US78028,78028,ZCTA5 78028,16622,542,10552,458,7783,463,6070,517,43407,2749,53189,3341,65324,4103,30387,2054
8600000US78029,78029,ZCTA5 78029,0,13,0,13,0,13,0,13,-,**,-,**,-,**,-,**
8600000US78039,78039,ZCTA5 78039,548,131,392,112,305,90,156,73,52500,22844,63333,34080,90875,28732,13889,3243
8600000US78040,78040,ZCTA5 78040,11751,273,8598,371,4661,323,3153,318,22768,1982,27430,1984,31991,2145,11685,1359
8600000US78041,78041,ZCTA5 78041,13564,298,10346,368,6771,382,3218,308,37810,3151,44418,5009,56351,3894,23544,4615
8600000US78043,78043,ZCTA5 78043,11779,322,9419,371,5889,344,2360,265,32043,1831,34277,2571,42420,4656,16746,4199
8600000US78044,78044,ZCTA5 78044,91,43,65,37,49,32,26,25,-,**,49861,27278,57344,28167,-,**
8600000US78045,78045,ZCTA5 78045,17757,311,14595,433,10894,461,3162,377,65669,2888,67603,3458,77721,5621,49792,7406
8600000US78046,78046,ZCTA5 78046,15701,246,13857,389,8627,464,1844,351,34335,1573,35224,1843,44436,2118,21622,5167
8600000US78050,78050,ZCTA5 78050,168,84,133,63,75,58,35,56,26714,15346,34125,26706,39514,16099,-,**
8600000US78052,78052,ZCTA5 78052,2095,234,1556,235,1190,209,539,141,61807,9800,72857,6056,76548,8253,27242,6008
8600000US78055,78055,ZCTA5 78055,628,105,461,94,399,92,167,71,48098,9041,51042,11851,52153,16921,35969,6629
8600000US78056,78056,ZCTA5 78056,699,157,494,152,469,146,205,122,93984,24858,104712,26868,104591,29850,88138,62349
8600000US78057,78057,ZCTA5 78057,250,109,147,88,130,88,103,94,33511,24798,46546,21361,46786,44605,-,**
8600000US78058,78058,ZCTA5 78058,429,149,353,135,210,89,76,85,86369,45459,95375,25167,98846,26063,38333,1720
8600000US78059,78059,ZCTA5 78059,1947,194,1520,187,1247,192,427,138,55982,6117,59583,8727,65129,12908,-,**
8600000US78060,78060,ZCTA5 78060,16,26,16,26,0,13,0,13,-,**,-,**,-,**,-,**
8600000US78061,78061,ZCTA5 78061,3118,270,2429,261,1619,237,689,200,37652,3504,39284,6847,62536,9257,21437,5962
8600000US78063,78063,ZCTA5 78063,3625,309,2426,293,2100,275,1199,226,55691,8694,72824,9550,77250,11388,38090,9092
8600000US78064,78064,ZCTA5 78064,5179,400,3808,317,2654,316,1371,305,66075,11577,67071,18163,95714,11788,41975,15991
8600000US78065,78065,ZCTA5 78065,3142,283,2389,243,1679,223,753,210,48708,4421,50604,3494,57558,5056,29560,7978
8600000US78066,78066,ZCTA5 78066,129,78,92,58,92,58,37,56,62061,3864,64500,14863,64500,14863,-,**
8600000US78067,78067,ZCTA5 78067,239,90,208,86,137,71,31,27,44803,25968,53438,20598,-,**,-,**
8600000US78069,78069,ZCTA5 78069,1719,253,1312,246,887,193,407,163,39325,8623,45779,8985,49159,11326,24281,9387
8600000US78070,78070,ZCTA5 78070,5634,298,4590,306,3935,285,1044,216,79873,12363,98125,8923,103358,8507,36912,10253
8600000US78071,78071,ZCTA5 78071,1132,189,748,151,555,141,384,98,58250,23715,63953,18658,72670,13545,22905,6534
8600000US78072,78072,ZCTA5 78072,187,45,141,48,115,44,46,27,57614,23032,58750,16128,49063,23858,-,**
8600000US78073,78073,ZCTA5 78073,2369,178,1919,200,1312,178,450,103,43351,5654,44984,7246,48889,9325,26190,6383
8600000US78075,78075,ZCTA5 78075,58,46,11,10,2,4,47,43,-,**,-,**,-,**,-,**
8600000US78076,78076,ZCTA5 78076,4075,283,3208,298,2114,273,867,208,36421,6346,40451,5996,50206,5371,19554,11209
8600000US78101,78101,ZCTA5 78101,2324,199,1890,222,1513,216,434,136,85100,17279,87100,12181,91134,13065,35208,27999
8600000US78102,78102,ZCTA5 78102,7401,310,5173,366,3353,323,2228,311,43431,4284,46968,3372,56523,9148,28406,5887
8600000US78104,78104,ZCTA5 78104,30,23,18,15,18,15,12,17,61667,37239,76250,31459,76250,31459,-,**
8600000US78107,78107,ZCTA5 78107,137,60,71,36,35,34,66,53,33510,6258,55859,23860,-,**,26250,13560
8600000US78108,78108,ZCTA5 78108,10761,329,8997,329,7432,346,1764,243,87541,4050,93089,4347,101503,3442,48092,6275
8600000US78109,78109,ZCTA5 78109,11589,449,9133,353,6617,410,2456,326,62718,3428,67731,5036,76084,3292,39496,3491
8600000US78112,78112,ZCTA5 78112,2291,176,1820,156,1183,159,471,116,52031,3393,53304,6569,61326,3173,30511,9539
8600000US78113,78113,ZCTA5 78113,986,149,725,129,628,114,261,94,63162,8674,81528,26247,85833,27089,29324,12027
8600000US78114,78114,ZCTA5 78114,7220,308,5400,342,4074,337,1820,270,61262,5020,70029,5430,80673,6324,31294,3099
8600000US78116,78116,ZCTA5 78116,123,46,95,39,85,35,28,26,60938,53621,88125,23660,95104,16217,"2,500-",***
8600000US78117,78117,ZCTA5 78117,214,54,159,55,139,50,55,25,92500,56911,121359,34927,120446,84873,61250,44177
8600000US78118,78118,ZCTA5 78118,1162,197,725,145,441,104,437,119,42431,9809,46950,7651,66467,12688,30875,2836
8600000US78119,78119,ZCTA5 78119,1822,175,1276,134,782,134,546,137,41096,5862,47679,12747,64205,13371,32000,7434
8600000US78121,78121,ZCTA5 78121,4088,210,3311,191,2709,189,777,147,85236,8456,90815,4122,96719,9605,36453,9300
8600000US78122,78122,ZCTA5 78122,163,62,99,55,60,44,64,44,36827,16556,35288,23852,-,**,-,**
8600000US78123,78123,ZCTA5 78123,1011,125,615,118,410,101,396,106,54213,6302,70872,7693,81667,31783,37500,11914
8600000US78124,78124,ZCTA5 78124,2021,196,1547,202,1324,205,474,113,62083,10785,70217,8202,72042,4802,35139,13591
8600000US78125,78125,ZCTA5 78125,37,18,29,16,25,16,8,7,49063,48212,-,**,105417,99472,33333,17117
8600000US78130,78130,ZCTA5 78130,23505,611,16850,509,12730,525,6655,489,57304,2373,62857,3859,76263,4478,40340,4909
8600000US78132,78132,ZCTA5 78132,8858,379,7178,355,6261,407,1680,347,90728,5079,99037,4106,104601,6258,44113,13404
8600000US78133,78133,ZCTA5 78133,7435,388,5014,383,3985,338,2421,311,56956,6388,71625,10711,80936,4466,34253,3115
8600000US78140,78140,ZCTA5 78140,1068,132,808,129,620,111,260,82,35915,12548,43971,18556,49881,20559,27759,8505
8600000US78141,78141,ZCTA5 78141,222,41,146,32,123,30,76,24,48125,13679,57000,15397,65313,25483,30000,9004
8600000US78142,78142,ZCTA5 78142,46,20,43,20,37,19,3,4,131667,100908,-,**,-,**,-,**
8600000US78143,78143,ZCTA5 78143,72,68,72,68,44,53,0,13,19167,18650,19167,18650,-,**,-,**
8600000US78144,78144,ZCTA5 78144,29,26,0,13,0,13,29,26,19766,13458,-,**,-,**,19766,13458
8600000US78145,78145,ZCTA5 78145,31,19,22,17,22,17,9,10,64750,40393,76667,64152,76667,64152,-,**
8600000US78146,78146,ZCTA5 78146,172,58,127,51,87,43,45,26,65313,25898,50313,20933,51563,41902,72969,67809
8600000US78147,78147,ZCTA5 78147,614,77,500,74,415,74,114,46,66000,10539,75250,13075,80486,6887,32917,30311
