Median Income (dollars),Month,Number of Households,Year,Zip Code
39570.25,7,1748,2016,76849
39590.0,8,1753,2016,76849
39609.75,9,1757,2016,76849
39629.5,10,1762,2016,76849
39649.25,11,1766,2016,76849
39669.0,12,1771,2016,76849
44000.0,1,114,2011,76852
44000.0,2,114,2011,76852
44000.0,3,114,2011,76852
44000.0,4,114,2011,76852
44000.0,5,114,2011,76852
44000.0,6,114,2011,76852
44000.0,7,114,2011,76852
44000.0,8,114,2011,76852
44000.0,9,114,2011,76852
44000.0,10,114,2011,76852
44000.0,11,114,2011,76852
44000.0,12,114,2011,76852
43852.25,1,114,2012,76852
43704.5,2,115,2012,76852
43556.75,3,116,2012,76852
43409.0,4,117,2012,76852
43261.25,5,117,2012,76852
43113.5,6,118,2012,76852
42965.75,7,119,2012,76852
42818.0,8,120,2012,76852
42670.25,9,120,2012,76852
42522.5,10,121,2012,76852
42374.75,11,122,2012,76852
42227.0,12,123,2012,76852
42221.0,1,122,2013,76852
42215.0,2,122,2013,76852
42209.0,3,121,2013,76852
42203.0,4,121,2013,76852
42197.0,5,120,2013,76852
42191.0,6,120,2013,76852
42185.0,7,120,2013,76852
42179.0,8,119,2013,76852
42173.0,9,119,2013,76852
42167.0,10,118,2013,76852
42161.0,11,118,2013,76852
42155.0,12,118,2013,76852
42178.0,1,117,2014,76852
42201.0,2,116,2014,76852
42224.0,3,116,2014,76852
42247.0,4,115,2014,76852
42270.0,5,115,2014,76852
42293.0,6,114,2014,76852
42316.0,7,113,2014,76852
42339.0,8,113,2014,76852
42362.0,9,112,2014,76852
42385.0,10,112,2014,76852
42408.0,11,111,2014,76852
42431.0,12,111,2014,76852
42520.083333333336,1,110,2015,76852
42609.166666666664,2,110,2015,76852
42698.25,3,110,2015,76852
42787.333333333336,4,110,2015,76852
42876.416666666664,5,109,2015,76852
42965.5,6,109,2015,76852
43054.583333333336,7,109,2015,76852
43143.666666666664,8,109,2015,76852
43232.75,9,108,2015,76852
43321.833333333336,10,108,2015,76852
43410.916666666664,11,108,2015,76852
43500.0,12,108,2015,76852
45291.666666666664,1,107,2016,76852
47083.333333333336,2,106,2016,76852
48875.0,3,105,2016,76852
50666.666666666664,4,104,2016,76852
52458.333333333336,5,103,2016,76852
54250.0,6,102,2016,76852
56041.66666666667,7,101,2016,76852
57833.333333333336,8,100,2016,76852
59625.0,9,99,2016,76852
61416.66666666667,10,98,2016,76852
63208.333333333336,11,97,2016,76852
65000.0,12,96,2016,76852
32604.0,1,653,2011,76853
32604.0,2,653,2011,76853
32604.0,3,653,2011,76853
32604.0,4,653,2011,76853
32604.0,5,653,2011,76853
32604.0,6,653,2011,76853
32604.0,7,653,2011,76853
32604.0,8,653,2011,76853
32604.0,9,653,2011,76853
32604.0,10,653,2011,76853
32604.0,11,653,2011,76853
32604.0,12,653,2011,76853
32725.583333333332,1,645,2012,76853
32847.166666666664,2,638,2012,76853
32968.75,3,631,2012,76853
33090.333333333336,4,624,2012,76853
33211.916666666664,5,616,2012,76853
33333.5,6,609,2012,76853
33455.083333333336,7,602,2012,76853
33576.666666666664,8,595,2012,76853
33698.25,9,587,2012,76853
33819.833333333336,10,580,2012,76853
33941.416666666664,11,573,2012,76853
34063.0,12,566,2012,76853
33979.083333333336,1,565,2013,76853
33895.166666666664,2,565,2013,76853
33811.25,3,565,2013,76853
33727.333333333336,4,565,2013,76853
33643.416666666664,5,565,2013,76853
33559.5,6,565,2013,76853
33475.583333333336,7,564,2013,76853
33391.666666666664,8,564,2013,76853
33307.75,9,564,2013,76853
33223.833333333336,10,564,2013,76853
33139.916666666664,11,564,2013,76853
33056.0,12,564,2013,76853
33308.25,1,563,2014,76853
33560.5,2,563,2014,76853
33812.75,3,563,2014,76853
34065.0,4,563,2014,76853
34317.25,5,563,2014,76853
34569.5,6,563,2014,76853
34821.75,7,563,2014,76853
35074.0,8,563,2014,76853
35326.25,9,563,2014,76853
35578.5,10,563,2014,76853
35830.75,11,563,2014,76853
36083.0,12,563,2014,76853
35839.416666666664,1,566,2015,76853
35595.833333333336,2,570,2015,76853
35352.25,3,573,2015,76853
35108.666666666664,4,577,2015,76853
34865.083333333336,5,580,2015,76853
34621.5,6,584,2015,76853
34377.916666666664,7,587,2015,76853
34134.333333333336,8,591,2015,76853
33890.75,9,594,2015,76853
33647.166666666664,10,598,2015,76853
33403.583333333336,11,601,2015,76853
33160.0,12,605,2015,76853
33495.666666666664,1,600,2016,76853
33831.333333333336,2,596,2016,76853
34167.0,3,592,2016,76853
34502.666666666664,4,588,2016,76853
34838.333333333336,5,583,2016,76853
35174.0,6,579,2016,76853
35509.666666666664,7,575,2016,76853
35845.333333333336,8,571,2016,76853
36181.0,9,566,2016,76853
36516.666666666664,10,562,2016,76853
36852.333333333336,11,558,2016,76853
37188.0,12,554,2016,76853
18269.0,1,128,2011,76854
18269.0,2,128,2011,76854
18269.0,3,128,2011,76854
18269.0,4,128,2011,76854
18269.0,5,128,2011,76854
18269.0,6,128,2011,76854
18269.0,7,128,2011,76854
18269.0,8,128,2011,76854
18269.0,9,128,2011,76854
18269.0,10,128,2011,76854
18269.0,11,128,2011,76854
18269.0,12,128,2011,76854
18465.333333333332,1,128,2012,76854
18661.666666666668,2,128,2012,76854
18858.0,3,128,2012,76854
19054.333333333332,4,128,2012,76854
19250.666666666668,5,128,2012,76854
19447.0,6,128,2012,76854
19643.333333333332,7,128,2012,76854
19839.666666666668,8,128,2012,76854
20036.0,9,128,2012,76854
20232.333333333332,10,128,2012,76854
20428.666666666668,11,128,2012,76854
20625.0,12,128,2012,76854
20605.5,1,128,2013,76854
20586.0,2,128,2013,76854
20566.5,3,128,2013,76854
20547.0,4,128,2013,76854
20527.5,5,128,2013,76854
20508.0,6,128,2013,76854
20488.5,7,128,2013,76854
20469.0,8,128,2013,76854
20449.5,9,128,2013,76854
20430.0,10,128,2013,76854
20410.5,11,128,2013,76854
20391.0,12,129,2013,76854
22094.5,1,126,2014,76854
23798.0,2,124,2014,76854
25501.5,3,122,2014,76854
27205.0,4,120,2014,76854
28908.5,5,117,2014,76854
30612.0,6,115,2014,76854
32315.5,7,113,2014,76854
34019.0,8,111,2014,76854
35722.5,9,108,2014,76854
37426.0,10,106,2014,76854
39129.5,11,104,2014,76854
40833.0,12,102,2014,76854
40672.416666666664,1,104,2015,76854
40511.833333333336,2,106,2015,76854
40351.25,3,108,2015,76854
40190.666666666664,4,110,2015,76854
40030.083333333336,5,112,2015,76854
39869.5,6,114,2015,76854
39708.916666666664,7,116,2015,76854
39548.333333333336,8,118,2015,76854
39387.75,9,120,2015,76854
39227.166666666664,10,122,2015,76854
39066.583333333336,11,124,2015,76854
38906.0,12,127,2015,76854
39038.833333333336,1,132,2016,76854
39171.666666666664,2,137,2016,76854
39304.5,3,142,2016,76854
39437.333333333336,4,147,2016,76854
39570.166666666664,5,152,2016,76854
39703.0,6,157,2016,76854
39835.833333333336,7,162,2016,76854
39968.666666666664,8,167,2016,76854
40101.5,9,172,2016,76854
40234.333333333336,10,177,2016,76854
40367.166666666664,11,182,2016,76854
40500.0,12,188,2016,76854
40381.0,1,1520,2011,76856
40381.0,2,1520,2011,76856
40381.0,3,1520,2011,76856
40381.0,4,1520,2011,76856
40381.0,5,1520,2011,76856
40381.0,6,1520,2011,76856
40381.0,7,1520,2011,76856
40381.0,8,1520,2011,76856
40381.0,9,1520,2011,76856
40381.0,10,1520,2011,76856
40381.0,11,1520,2011,76856
40381.0,12,1520,2011,76856
40601.416666666664,1,1523,2012,76856
40821.833333333336,2,1526,2012,76856
41042.25,3,1529,2012,76856
41262.666666666664,4,1532,2012,76856
41483.083333333336,5,1535,2012,76856
41703.5,6,1538,2012,76856
41923.916666666664,7,1541,2012,76856
42144.333333333336,8,1544,2012,76856
42364.75,9,1547,2012,76856
42585.166666666664,10,1550,2012,76856
42805.583333333336,11,1553,2012,76856
43026.0,12,1556,2012,76856
43313.083333333336,1,1557,2013,76856
43600.166666666664,2,1559,2013,76856
43887.25,3,1561,2013,76856
44174.333333333336,4,1563,2013,76856
44461.416666666664,5,1565,2013,76856
44748.5,6,1567,2013,76856
45035.583333333336,7,1568,2013,76856
45322.666666666664,8,1570,2013,76856
45609.75,9,1572,2013,76856
45896.833333333336,10,1574,2013,76856
46183.916666666664,11,1576,2013,76856
46471.0,12,1578,2013,76856
46011.416666666664,1,1571,2014,76856
45551.833333333336,2,1565,2014,76856
45092.25,3,1559,2014,76856
44632.666666666664,4,1552,2014,76856
44173.083333333336,5,1546,2014,76856
43713.5,6,1540,2014,76856
43253.916666666664,7,1533,2014,76856
42794.333333333336,8,1527,2014,76856
42334.75,9,1521,2014,76856
41875.166666666664,10,1514,2014,76856
41415.583333333336,11,1508,2014,76856
40956.0,12,1502,2014,76856
40599.916666666664,1,1504,2015,76856
40243.833333333336,2,1506,2015,76856
39887.75,3,1508,2015,76856
39531.666666666664,4,1510,2015,76856
39175.583333333336,5,1512,2015,76856
38819.5,6,1515,2015,76856
38463.416666666664,7,1517,2015,76856
38107.333333333336,8,1519,2015,76856
37751.25,9,1521,2015,76856
37395.166666666664,10,1523,2015,76856
37039.083333333336,11,1525,2015,76856
36683.0,12,1528,2015,76856
36761.25,1,1524,2016,76856
36839.5,2,1521,2016,76856
36917.75,3,1518,2016,76856
36996.0,4,1515,2016,76856
37074.25,5,1512,2016,76856
37152.5,6,1509,2016,76856
37230.75,7,1505,2016,76856
37309.0,8,1502,2016,76856
37387.25,9,1499,2016,76856
37465.5,10,1496,2016,76856
37543.75,11,1493,2016,76856
37622.0,12,1490,2016,76856
38289.0,1,768,2011,76857
38289.0,2,768,2011,76857
38289.0,3,768,2011,76857
38289.0,4,768,2011,76857
38289.0,5,768,2011,76857
38289.0,6,768,2011,76857
38289.0,7,768,2011,76857
38289.0,8,768,2011,76857
38289.0,9,768,2011,76857
38289.0,10,768,2011,76857
38289.0,11,768,2011,76857
38289.0,12,768,2011,76857
38535.75,1,766,2012,76857
38782.5,2,765,2012,76857
39029.25,3,763,2012,76857
39276.0,4,762,2012,76857
39522.75,5,760,2012,76857
39769.5,6,759,2012,76857
40016.25,7,757,2012,76857
40263.0,8,756,2012,76857
40509.75,9,754,2012,76857
40756.5,10,753,2012,76857
41003.25,11,751,2012,76857
41250.0,12,750,2012,76857
42276.083333333336,1,750,2013,76857
43302.166666666664,2,750,2013,76857
44328.25,3,751,2013,76857
45354.333333333336,4,751,2013,76857
46380.416666666664,5,751,2013,76857
47406.5,6,752,2013,76857
48432.583333333336,7,752,2013,76857
49458.666666666664,8,752,2013,76857
50484.75,9,753,2013,76857
51510.83333333333,10,753,2013,76857
52536.916666666664,11,753,2013,76857
53563.0,12,754,2013,76857
53402.333333333336,1,752,2014,76857
53241.666666666664,2,751,2014,76857
53081.0,3,750,2014,76857
52920.333333333336,4,749,2014,76857
52759.666666666664,5,748,2014,76857
52599.0,6,747,2014,76857
52438.333333333336,7,746,2014,76857
52277.666666666664,8,745,2014,76857
52117.0,9,744,2014,76857
51956.333333333336,10,743,2014,76857
51795.666666666664,11,742,2014,76857
51635.0,12,741,2014,76857
51707.083333333336,1,747,2015,76857
51779.166666666664,2,753,2015,76857
51851.25,3,760,2015,76857
51923.333333333336,4,766,2015,76857
51995.416666666664,5,773,2015,76857
52067.5,6,779,2015,76857
52139.583333333336,7,785,2015,76857
52211.666666666664,8,792,2015,76857
52283.75,9,798,2015,76857
52355.833333333336,10,805,2015,76857
52427.916666666664,11,811,2015,76857
52500.0,12,818,2015,76857
52619.916666666664,1,811,2016,76857
52739.833333333336,2,805,2016,76857
52859.75,3,798,2016,76857
52979.666666666664,4,792,2016,76857
53099.583333333336,5,785,2016,76857
53219.5,6,779,2016,76857
53339.416666666664,7,773,2016,76857
53459.333333333336,8,766,2016,76857
53579.25,9,760,2016,76857
53699.166666666664,10,753,2016,76857
53819.083333333336,11,747,2016,76857
53939.0,12,741,2016,76857
35455.0,1,84,2011,76858
35455.0,2,84,2011,76858
35455.0,3,84,2011,76858
35455.0,4,84,2011,76858
35455.0,5,84,2011,76858
35455.0,6,84,2011,76858
35455.0,7,84,2011,76858
35455.0,8,84,2011,76858
35455.0,9,84,2011,76858
35455.0,10,84,2011,76858
35455.0,11,84,2011,76858
35455.0,12,84,2011,76858
35683.25,1,84,2012,76858
35911.5,2,84,2012,76858
36139.75,3,84,2012,76858
36368.0,4,84,2012,76858
36596.25,5,84,2012,76858
36824.5,6,84,2012,76858
37052.75,7,84,2012,76858
37281.0,8,84,2012,76858
37509.25,9,84,2012,76858
37737.5,10,84,2012,76858
37965.75,11,84,2012,76858
38194.0,12,85,2012,76858
38169.083333333336,1,88,2013,76858
38144.166666666664,2,91,2013,76858
38119.25,3,94,2013,76858
38094.333333333336,4,97,2013,76858
38069.416666666664,5,100,2013,76858
38044.5,6,103,2013,76858
38019.583333333336,7,106,2013,76858
37994.666666666664,8,109,2013,76858
37969.75,9,112,2013,76858
37944.833333333336,10,115,2013,76858
37919.916666666664,11,118,2013,76858
37895.0,12,122,2013,76858
37875.083333333336,1,122,2014,76858
37855.166666666664,2,122,2014,76858
37835.25,3,122,2014,76858
37815.333333333336,4,123,2014,76858
37795.416666666664,5,123,2014,76858
37775.5,6,123,2014,76858
37755.583333333336,7,123,2014,76858
37735.666666666664,8,124,2014,76858
37715.75,9,124,2014,76858
37695.833333333336,10,124,2014,76858
37675.916666666664,11,124,2014,76858
37656.0,12,125,2014,76858
37538.833333333336,1,122,2015,76858
37421.666666666664,2,120,2015,76858
37304.5,3,118,2015,76858
37187.333333333336,4,116,2015,76858
37070.166666666664,5,113,2015,76858
36953.0,6,111,2015,76858
36835.833333333336,7,109,2015,76858
36718.666666666664,8,107,2015,76858
36601.5,9,104,2015,76858
36484.333333333336,10,102,2015,76858
36367.166666666664,11,100,2015,76858
36250.0,12,98,2015,76858
35767.083333333336,1,99,2016,76858
35284.166666666664,2,101,2016,76858
34801.25,3,103,2016,76858
34318.333333333336,4,104,2016,76858
33835.416666666664,5,106,2016,76858
33352.5,6,108,2016,76858
32869.583333333336,7,109,2016,76858
32386.666666666668,8,111,2016,76858
31903.75,9,113,2016,76858
31420.833333333332,10,114,2016,76858
30937.916666666664,11,116,2016,76858
30455.0,12,118,2016,76858
41506.0,1,785,2011,76859
41506.0,2,785,2011,76859
41506.0,3,785,2011,76859
41506.0,4,785,2011,76859
41506.0,5,785,2011,76859
41506.0,6,785,2011,76859
41506.0,7,785,2011,76859
41506.0,8,785,2011,76859
41506.0,9,785,2011,76859
41506.0,10,785,2011,76859
41506.0,11,785,2011,76859
41506.0,12,785,2011,76859
40929.083333333336,1,784,2012,76859
40352.166666666664,2,783,2012,76859
39775.25,3,782,2012,76859
39198.333333333336,4,782,2012,76859
38621.416666666664,5,781,2012,76859
38044.5,6,780,2012,76859
37467.583333333336,7,779,2012,76859
36890.666666666664,8,779,2012,76859
36313.75,9,778,2012,76859
35736.833333333336,10,777,2012,76859
35159.916666666664,11,776,2012,76859
34583.0,12,776,2012,76859
34270.5,1,776,2013,76859
33958.0,2,776,2013,76859
33645.5,3,776,2013,76859
33333.0,4,776,2013,76859
33020.5,5,776,2013,76859
32708.0,6,776,2013,76859
32395.5,7,776,2013,76859
32083.0,8,776,2013,76859
31770.5,9,776,2013,76859
31458.0,10,776,2013,76859
31145.5,11,776,2013,76859
30833.0,12,776,2013,76859
31147.083333333332,1,778,2014,76859
31461.166666666668,2,781,2014,76859
31775.25,3,784,2014,76859
32089.333333333332,4,787,2014,76859
32403.416666666668,5,790,2014,76859
32717.5,6,793,2014,76859
33031.583333333336,7,796,2014,76859
33345.666666666664,8,799,2014,76859
33659.75,9,802,2014,76859
33973.833333333336,10,805,2014,76859
34287.916666666664,11,808,2014,76859
34602.0,12,811,2014,76859
34578.583333333336,1,812,2015,76859
34555.166666666664,2,814,2015,76859
34531.75,3,816,2015,76859
34508.333333333336,4,817,2015,76859
34484.916666666664,5,819,2015,76859
34461.5,6,821,2015,76859
34438.083333333336,7,822,2015,76859
34414.666666666664,8,824,2015,76859
34391.25,9,826,2015,76859
34367.833333333336,10,827,2015,76859
34344.416666666664,11,829,2015,76859
34321.0,12,831,2015,76859
34690.083333333336,1,830,2016,76859
35059.166666666664,2,829,2016,76859
35428.25,3,828,2016,76859
35797.333333333336,4,827,2016,76859
36166.416666666664,5,826,2016,76859
36535.5,6,825,2016,76859
36904.583333333336,7,824,2016,76859
37273.666666666664,8,823,2016,76859
37642.75,9,822,2016,76859
38011.833333333336,10,821,2016,76859
38380.916666666664,11,820,2016,76859
38750.0,12,820,2016,76859
43438.0,1,738,2011,76861
43438.0,2,738,2011,76861
43438.0,3,738,2011,76861
43438.0,4,738,2011,76861
43438.0,5,738,2011,76861
43438.0,6,738,2011,76861
43438.0,7,738,2011,76861
43438.0,8,738,2011,76861
43438.0,9,738,2011,76861
43438.0,10,738,2011,76861
43438.0,11,738,2011,76861
43438.0,12,738,2011,76861
43633.75,1,738,2012,76861
43829.5,2,739,2012,76861
44025.25,3,740,2012,76861
44221.0,4,741,2012,76861
44416.75,5,742,2012,76861
44612.5,6,743,2012,76861
44808.25,7,744,2012,76861
45004.0,8,745,2012,76861
45199.75,9,746,2012,76861
45395.5,10,747,2012,76861
45591.25,11,748,2012,76861
45787.0,12,749,2012,76861
46216.25,1,754,2013,76861
46645.5,2,759,2013,76861
47074.75,3,764,2013,76861
47504.0,4,769,2013,76861
47933.25,5,774,2013,76861
48362.5,6,779,2013,76861
48791.75,7,784,2013,76861
49221.0,8,789,2013,76861
49650.25,9,794,2013,76861
50079.5,10,799,2013,76861
50508.75,11,804,2013,76861
50938.0,12,809,2013,76861
50955.333333333336,1,808,2014,76861
50972.666666666664,2,807,2014,76861
50990.0,3,807,2014,76861
51007.333333333336,4,806,2014,76861
51024.666666666664,5,805,2014,76861
51042.0,6,805,2014,76861
51059.333333333336,7,804,2014,76861
51076.666666666664,8,803,2014,76861
51094.0,9,803,2014,76861
51111.333333333336,10,802,2014,76861
51128.666666666664,11,801,2014,76861
51146.0,12,801,2014,76861
51528.25,1,795,2015,76861
51910.5,2,789,2015,76861
52292.75,3,784,2015,76861
52675.0,4,778,2015,76861
53057.25,5,772,2015,76861
53439.5,6,767,2015,76861
53821.75,7,761,2015,76861
54204.0,8,755,2015,76861
54586.25,9,750,2015,76861
54968.5,10,744,2015,76861
55350.75,11,738,2015,76861
55733.0,12,733,2015,76861
55711.583333333336,1,731,2016,76861
55690.166666666664,2,730,2016,76861
55668.75,3,729,2016,76861
55647.333333333336,4,728,2016,76861
55625.916666666664,5,727,2016,76861
55604.5,6,726,2016,76861
55583.083333333336,7,725,2016,76861
55561.666666666664,8,724,2016,76861
55540.25,9,723,2016,76861
55518.833333333336,10,722,2016,76861
55497.416666666664,11,721,2016,76861
55476.0,12,720,2016,76861
60521.0,1,53,2011,76862
60521.0,2,53,2011,76862
60521.0,3,53,2011,76862
60521.0,4,53,2011,76862
60521.0,5,53,2011,76862
60521.0,6,53,2011,76862
60521.0,7,53,2011,76862
60521.0,8,53,2011,76862
60521.0,9,53,2011,76862
60521.0,10,53,2011,76862
60521.0,11,53,2011,76862
60521.0,12,53,2011,76862
60842.166666666664,1,54,2012,76862
61163.333333333336,2,55,2012,76862
61484.5,3,56,2012,76862
61805.666666666664,4,57,2012,76862
62126.833333333336,5,58,2012,76862
62448.0,6,59,2012,76862
62769.166666666664,7,60,2012,76862
63090.333333333336,8,61,2012,76862
63411.5,9,62,2012,76862
63732.666666666664,10,63,2012,76862
64053.833333333336,11,64,2012,76862
64375.0,12,66,2012,76862
64408.166666666664,1,66,2013,76862
64441.333333333336,2,66,2013,76862
64474.5,3,67,2013,76862
64507.666666666664,4,67,2013,76862
64540.833333333336,5,67,2013,76862
64574.0,6,68,2013,76862
64607.166666666664,7,68,2013,76862
64640.333333333336,8,68,2013,76862
64673.5,9,69,2013,76862
64706.666666666664,10,69,2013,76862
64739.833333333336,11,69,2013,76862
64773.0,12,70,2013,76862
64681.25,1,68,2014,76862
64589.5,2,67,2014,76862
64497.75,3,65,2014,76862
64406.0,4,64,2014,76862
64314.25,5,62,2014,76862
64222.5,6,61,2014,76862
64130.75,7,60,2014,76862
64039.0,8,58,2014,76862
63947.25,9,57,2014,76862
63855.5,10,55,2014,76862
63763.75,11,54,2014,76862
63672.0,12,53,2014,76862
63744.75,1,53,2015,76862
63817.5,2,53,2015,76862
63890.25,3,54,2015,76862
63963.0,4,54,2015,76862
64035.75,5,55,2015,76862
64108.5,6,55,2015,76862
64181.25,7,55,2015,76862
64254.0,8,56,2015,76862
64326.75,9,56,2015,76862
64399.5,10,57,2015,76862
64472.25,11,57,2015,76862
64545.0,12,58,2015,76862
63916.25,1,59,2016,76862
63287.5,2,60,2016,76862
62658.75,3,61,2016,76862
62030.0,4,62,2016,76862
61401.25,5,63,2016,76862
60772.5,6,65,2016,76862
60143.75,7,66,2016,76862
59515.0,8,67,2016,76862
58886.25,9,68,2016,76862
58257.5,10,69,2016,76862
57628.75,11,70,2016,76862
57000.0,12,72,2016,76862
43000.0,1,240,2011,76864
43000.0,2,240,2011,76864
43000.0,3,240,2011,76864
43000.0,4,240,2011,76864
43000.0,5,240,2011,76864
43000.0,6,240,2011,76864
43000.0,7,240,2011,76864
43000.0,8,240,2011,76864
43000.0,9,240,2011,76864
43000.0,10,240,2011,76864
43000.0,11,240,2011,76864
43000.0,12,240,2011,76864
42928.583333333336,1,240,2012,76864
42857.166666666664,2,241,2012,76864
42785.75,3,241,2012,76864
42714.333333333336,4,242,2012,76864
42642.916666666664,5,242,2012,76864
42571.5,6,243,2012,76864
42500.083333333336,7,243,2012,76864
42428.666666666664,8,244,2012,76864
42357.25,9,244,2012,76864
42285.833333333336,10,245,2012,76864
42214.416666666664,11,245,2012,76864
42143.0,12,246,2012,76864
42624.166666666664,1,244,2013,76864
43105.333333333336,2,243,2013,76864
