OriginalZip,CalendarYearIssued,Issuedmonth,Total_NewConstructions,Total_RemodelsRepairs,TotalCost_NewConstructions,TotalCost_RemodelRepairs
78739,2010,9,13,5,2121744,21000
78739,2010,10,2,4,403453,14212
78739,2010,11,13,3,1974848,4079
78739,2010,12,11,5,1473446,4964
78739,2011,1,10,4,1153344,90496
78739,2011,2,11,1,2027880,20000
78739,2011,3,12,6,1660802,100657
78739,2011,4,17,4,2806961,18500
78739,2011,5,14,6,1894490,92547
78739,2011,6,11,9,1502074,122299
78739,2011,7,15,4,2174385,32850
78739,2011,8,13,5,1792859,62855
78739,2011,9,18,4,2655891,146519
78739,2011,10,13,5,2386488,51265
78739,2011,11,13,7,2935882,132464
78739,2011,12,9,1,1366973,12299
78739,2012,1,17,3,2472077,35350
78739,2012,2,19,3,3124548,11900
78739,2012,3,13,3,1698870,37380
78739,2012,4,11,5,1635688,42288
78739,2012,5,32,7,5388666,62073
78739,2012,6,20,3,2780576,14659
78739,2012,7,9,6,1411115,67744
78739,2012,8,12,0,2408159,0
78739,2012,9,11,5,1201263,144456
78739,2012,10,5,5,1019502,56235
78739,2012,11,12,2,2023616,80450
78739,2012,12,6,1,1208867,50000
78739,2013,1,11,4,1765607,128500
78739,2013,2,18,2,2550339,27515
78739,2013,3,26,6,3026379,35560
78739,2013,4,20,3,3922946,39030
78739,2013,5,18,7,3065994,84483
78739,2013,6,13,2,2571131,45564
78739,2013,7,18,6,2857602,49459
78739,2013,8,13,6,2353750,347312
78739,2013,9,7,3,1051683,31775
78739,2013,10,8,2,1519875,25900
78739,2013,11,7,7,1009940,87496
78739,2013,12,9,5,1497375,78141
78739,2014,1,15,1,3218631,4599
78739,2014,2,30,3,5826040,53400
78739,2014,3,13,6,2505265,140278
78739,2014,4,17,8,3915202,112792
78739,2014,5,17,3,3430343,16800
78739,2014,6,31,6,6166473,149926
78739,2014,7,21,6,4235190,25497
78739,2014,8,10,4,2008075,75809
78739,2014,9,28,2,5145895,110843
78739,2014,10,26,2,5025140,90184
78739,2014,11,7,2,1156579,23000
78739,2014,12,1,4,50000,47577
78739,2015,1,8,3,2008775,67976
78739,2015,2,26,4,6870175,102948
78739,2015,3,26,2,6458150,65430
78739,2015,4,24,2,5810089,12618
78739,2015,5,21,6,4766175,58966
78739,2015,6,16,2,3320975,20807
78739,2015,7,10,3,2488200,26408
78739,2015,8,7,3,1372400,46331
78739,2015,9,15,8,2685662,191590
78739,2015,10,14,6,3343893,23222
78739,2015,11,13,7,2742575,55571
78739,2015,12,27,9,5217439,113149
78739,2016,1,11,3,2079250,41865
78739,2016,2,12,3,2280148,35309
78739,2016,3,21,2,4484100,27096
78739,2016,4,15,8,3090904,61783
78739,2016,5,16,2,2774050,42760
78739,2016,6,11,4,3359850,78595
78739,2016,7,11,2,2105800,54000
78739,2016,8,8,4,1241875,45720
78739,2016,9,7,8,1436500,214620
78739,2016,10,14,2,2595057,37221
78739,2016,11,17,1,3614500,19966
78739,2016,12,11,3,1961378,122500
78739,2017,1,14,4,2266896,195982
78739,2017,2,7,2,1394450,36961
78739,2017,3,34,5,7391558,100009
78739,2017,4,18,2,3421125,9900
78739,2017,5,10,3,1982250,26438
78739,2017,6,11,2,1875583,54000
78739,2017,7,6,2,913800,4018
78739,2017,8,8,6,1014225,219405
78739,2017,9,10,3,1730925,35781
78739,2017,10,18,2,3142625,75000
78739,2017,11,11,1,1819600,12804
78739,2017,12,2,4,333675,64098
78739,2018,1,7,5,1149750,124942
78739,2018,2,3,4,288975,45549
78739,2018,3,5,11,339000,360751
78739,2018,4,6,7,814116,67060
78739,2018,5,10,2,1326225,16770
78741,1996,1,1,4,50000,12192
78741,1996,2,2,3,55000,19000
78741,1996,3,0,4,0,13000
78741,1996,4,7,5,464500,11100
78741,1996,5,3,2,380500,3500
78741,1996,6,4,1,622366,0
78741,1996,7,2,4,300000,9940
78741,1996,8,4,2,220000,1060
78741,1996,9,2,3,208648,66540
78741,1996,10,62,1,202400,10000
78741,1996,11,0,3,0,3444
78741,1996,12,0,2,0,80700
78741,1997,1,0,1,0,5100
78741,1997,2,1,2,57000,1800
78741,1997,5,0,3,0,58800
78741,1997,6,0,3,0,27100
78741,1997,7,78,1,219825,0
78741,1997,8,0,4,0,30150
78741,1997,9,0,2,0,500
78741,1997,11,0,1,0,250
78741,1997,12,0,2,0,20700
78741,1998,1,0,2,0,10000
78741,1998,2,0,3,0,15200
78741,1998,3,2,3,80940,97800
78741,1998,4,2,6,76857,47300
78741,1998,5,3,3,126500,49750
78741,1998,6,2,1,132000,0
78741,1998,8,2,2,114700,47501
78741,1998,10,13,2,510000,51000
78741,1998,12,1,1,100000,2400
78741,1999,1,1,1,68000,44
78741,1999,2,0,2,0,39800
78741,1999,3,5,0,367000,0
78741,1999,4,6,0,320000,0
78741,1999,5,1,1,45000,4050
78741,1999,6,2,0,80000,0
78741,1999,7,6,0,265000,0
78741,1999,9,6,1,20520,500
78741,1999,10,1,1,5342,500
78741,1999,11,4,1,412155,6900
78741,1999,12,1,0,292000,0
78741,2000,1,3,2,229625,144
78741,2000,2,1,0,88000,0
78741,2000,3,2,1,205000,55000
78741,2000,4,0,1,0,500
78741,2000,5,1,2,260000,8600
78741,2000,6,1,1,0,4000
78741,2000,7,1,4,61350,34000
78741,2000,8,0,1,0,550
78741,2000,9,1,2,87430,1800
78741,2000,10,4,0,230450,0
78741,2000,11,1,0,60000,0
78741,2000,12,2,1,198300,5100
78741,2001,1,3,0,158260,0
78741,2001,2,4,0,425000,0
78741,2001,3,1,3,39500,111430
78741,2001,4,1,2,150000,32060
78741,2001,6,0,2,0,1450
78741,2001,7,0,3,0,30500
78741,2001,8,2,1,89900,20000
78741,2001,9,1,0,175000,0
78741,2001,12,1,2,45000,20044
78741,2002,1,0,1,0,29500
78741,2002,2,1,0,50000,0
78741,2002,3,1,4,60000,80775
78741,2002,4,3,2,260000,1904
78741,2002,5,0,1,0,12750
78741,2002,6,4,2,205750,5000
78741,2002,7,2,3,3090,13044
78741,2002,8,2,1,57500,4000
78741,2002,9,1,1,100000,32677
78741,2002,10,1,4,90000,6100
78741,2002,11,2,3,217650,63600
78741,2002,12,77,1,8011332,23500
78741,2003,1,5,3,497102,18204
78741,2003,2,3,0,255000,0
78741,2003,3,2,2,167244,22475
78741,2003,4,5,1,776000,3500
78741,2003,5,3,2,145000,2000
78741,2003,6,1,0,120000,0
78741,2003,7,1,2,0,450
78741,2003,8,6,1,660000,1200
78741,2003,9,6,1,587777,0
78741,2003,10,0,2,0,1000
78741,2003,11,0,1,0,10000
78741,2004,3,3,3,175000,44
78741,2004,4,8,0,579275,0
78741,2004,5,7,1,307300,500
78741,2004,7,2,0,90000,0
78741,2004,9,5,0,360500,0
78741,2004,10,8,2,700000,500
78741,2004,11,5,0,417000,0
78741,2004,12,3,1,120000,5000
78741,2005,1,6,4,440000,39400
78741,2005,2,1,1,40000,8500
78741,2005,3,4,0,416000,0
78741,2005,4,2,1,210000,600
78741,2005,5,10,3,824000,48250
78741,2005,6,12,5,1013650,26543
78741,2005,7,9,0,687450,0
78741,2005,8,6,7,489000,23500
78741,2005,9,11,3,956000,17000
78741,2005,10,14,3,1021100,118000
78741,2005,11,10,1,865000,0
78741,2005,12,16,3,1561000,90000
78741,2006,1,7,1,504000,0
78741,2006,2,0,5,0,90800
78741,2006,3,28,0,2274390,0
78741,2006,4,7,0,860690,0
78741,2006,5,11,0,1035740,0
78741,2006,6,21,0,1854951,0
78741,2006,7,10,0,800680,0
78741,2006,8,17,2,1270501,6750
78741,2006,9,19,1,1644090,0
78741,2006,10,5,1,397720,47000
78741,2006,11,15,0,1536360,0
78741,2006,12,12,0,1116300,0
78741,2007,1,6,1,380147,4500
78741,2007,2,21,1,1733150,21500
78741,2007,3,16,2,1182770,37200
78741,2007,4,18,0,1496662,0
78741,2007,5,8,1,667185,19500
78741,2007,6,3,0,301130,0
78741,2007,7,1,2,37000,28000
78741,2007,8,5,3,290000,95500
78741,2007,9,9,1,1031580,18600
78741,2007,10,11,3,645290,12286
78741,2007,11,10,1,615010,2500
78741,2007,12,5,1,340000,22500
78741,2008,1,5,1,195000,1000
78741,2008,2,4,4,318890,12495
78741,2008,3,0,2,0,39087
78741,2008,4,7,4,421495,22100
78741,2008,5,2,3,94000,23100
78741,2008,6,0,3,0,45270
78741,2008,7,3,3,334660,7500
78741,2008,8,1,1,77025,1886
78741,2008,9,14,3,1125275,19675
78741,2008,10,3,3,266000,98813
78741,2008,11,0,2,0,33000
78741,2008,12,1,4,20000,21749
78741,2009,1,2,2,480000,1500
78741,2009,2,0,2,0,28674
78741,2009,3,0,4,0,31600
78741,2009,4,0,5,0,108672
78741,2009,5,0,2,0,30000
78741,2009,6,3,5,231000,25275
78741,2009,7,0,9,0,101354
78741,2009,8,4,7,303000,27000
78741,2009,9,4,4,114300,9900
78741,2009,10,0,3,0,37525
78741,2009,11,0,3,0,17400
78741,2009,12,4,2,337325,18483
78741,2010,1,1,2,81000,44500
78741,2010,2,0,5,0,109500
78741,2010,3,7,14,620256,88503
78741,2010,4,1,8,122500,39165
78741,2010,5,3,16,435463,183329
78741,2010,6,2,13,192500,185188
78741,2010,7,5,7,460657,104650
78741,2010,8,2,3,105900,34765
78741,2010,9,7,5,586000,21337
78741,2010,10,1,3,500,11500
78741,2010,11,1,4,70750,29597
78741,2010,12,5,7,447979,18820
78741,2011,1,0,6,0,18166
78741,2011,2,1,11,80000,33100
78741,2011,3,11,11,957187,124550
78741,2011,4,0,6,0,59236
78741,2011,5,2,15,1500,92927
78741,2011,6,1,6,1000,138145
78741,2011,7,0,5,0,36420
78741,2011,8,0,3,0,14756
78741,2011,9,0,9,0,132350
78741,2011,10,1,6,15000,8915
78741,2011,11,5,9,523670,74100
78741,2011,12,3,9,204500,80645
78741,2012,1,0,4,0,36450
78741,2012,2,7,4,488283,19400
78741,2012,3,18,6,1685045,93914
78741,2012,4,15,5,1237983,22403
78741,2012,5,12,6,830474,28666
78741,2012,6,2,2,295328,3350
78741,2012,7,7,6,665419,28750
78741,2012,8,2,6,220600,75558
78741,2012,9,3,5,195991,18357
78741,2012,10,9,4,929980,42108
78741,2012,11,2,3,146716,10365
78741,2012,12,8,8,594946,120982
78741,2013,1,10,4,719187,56378
78741,2013,2,17,8,1390796,56120
78741,2013,3,7,5,414900,49689
78741,2013,4,13,6,1224800,36150
78741,2013,5,14,6,1751515,118310
78741,2013,6,14,3,1422271,15195
78741,2013,7,3,2,201322,24600
78741,2013,8,3,7,271600,47301
78741,2013,9,1,6,90000,29012
78741,2013,10,3,5,341100,55592
78741,2013,11,1,6,2000,23320
78741,2013,12,3,13,665000,59234
78741,2014,1,14,9,1747500,346765
78741,2014,2,3,6,325695,24639
78741,2014,3,0,6,0,26238
78741,2014,4,10,7,1142000,147687
78741,2014,5,17,9,1958334,147744
78741,2014,6,16,5,1809728,54365
78741,2014,7,6,8,833182,120187
78741,2014,8,34,15,4808669,527175
78741,2014,9,6,16,454969,126640
78741,2014,10,14,7,1765792,130975
78741,2014,11,4,4,504867,65985
78741,2014,12,1,13,65000,35598
78741,2015,1,11,5,1362290,173700
78741,2015,2,4,6,480074,45800
78741,2015,3,5,8,450059,24413
78741,2015,4,11,12,1398773,160551
78741,2015,5,11,7,1926132,79875
78741,2015,6,12,6,1400105,21019
78741,2015,7,2,7,75000,78263
78741,2015,8,13,7,1645343,79536
78741,2015,9,14,9,1717907,103390
78741,2015,10,12,14,1619017,148950
78741,2015,11,5,5,787611,57015
78741,2015,12,15,6,1995591,75077
78741,2016,1,0,11,0,220213
78741,2016,2,4,6,575100,72425
78741,2016,3,8,4,1578562,97537
78741,2016,4,6,3,2077145,28530
78741,2016,5,13,7,2572250,50451
78741,2016,6,15,8,1847683,202220
78741,2016,7,15,5,1883226,109770
78741,2016,8,9,19,1209123,98084
78741,2016,9,24,7,4179096,206025
78741,2016,10,28,5,4379599,22750
78741,2016,11,5,5,755139,181015
78741,2016,12,22,5,3438226,100250
78741,2017,1,10,7,1325384,189300
78741,2017,2,34,4,5216743,24793
78741,2017,3,46,17,121041404,152857
78741,2017,4,13,1,1793740,3300
78741,2017,5,20,11,4463667,198075
78741,2017,6,17,9,2508211,87799
78741,2017,7,16,7,2745554,77842
78741,2017,8,8,6,1209397,64150
78741,2017,9,26,6,6347837,81990
78741,2017,10,10,3,1754975,66286
78741,2017,11,16,28,2743408,166669
78741,2017,12,44,10,9189648,111168
78741,2018,1,32,17,4109508,172379
78741,2018,2,19,13,2761310,79638
78741,2018,3,10,20,1283329,241424
78741,2018,4,28,9,27839231,338409
78741,2018,5,13,8,11711100,105369
78742,1996,2,0,1,0,7500
78742,1996,7,0,1,0,1200
78742,1997,5,0,1,0,3500
78742,1998,2,0,1,0,500
78742,1998,3,0,2,0,1000
78742,1998,4,0,1,0,400
78742,1998,7,0,3,0,1500
78742,2001,7,1,1,57000,44
78742,2001,8,0,1,0,1500
78742,2002,8,1,0,60000,0
78742,2002,9,1,1,85000,44
78742,2004,10,0,1,0,6000
78742,2005,6,0,1,0,1000
78742,2006,3,0,1,0,350
78742,2007,1,0,1,0,7810
78742,2007,11,0,1,0,4000
78742,2008,4,1,0,130000,0
78742,2009,2,0,1,0,6000
78742,2009,5,0,1,0,4200
78742,2009,6,1,0,120000,0
78742,2009,11,0,1,0,0
78742,2009,12,0,1,0,9700
78742,2010,1,1,0,152363,0
78742,2010,9,0,3,0,2450
78742,2010,10,0,1,0,4500
78742,2010,12,1,0,60000,0
78742,2011,5,0,1,0,1000
78742,2011,8,0,2,0,123500
78742,2011,11,0,1,0,29600
78742,2012,1,0,1,0,5105
78742,2012,9,0,1,0,0
78742,2012,10,0,1,0,5000
78742,2012,12,0,1,0,3500
78742,2013,1,0,2,0,11603
78742,2013,2,2,1,12823,0
78742,2014,2,0,2,0,9000
78742,2014,10,0,1,0,6435
78742,2015,4,1,1,24500,500
78742,2016,3,0,1,0,800
78742,2016,12,0,2,0,6000
78742,2017,1,0,2,0,138000
78742,2017,3,0,2,0,11400
78742,2017,9,0,1,0,10000
78742,2017,10,0,1,0,5783
78742,2017,12,4,0,700000,0
78742,2018,1,0,1,0,10575
78744,1996,1,0,4,0,6600
78744,1996,2,12,0,778810,0
78744,1996,3,3,5,190052,951
78744,1996,4,18,1,1082700,1600
78744,1996,5,18,1,971204,500
78744,1996,6,11,5,677091,51940
78744,1996,7,53,9,1959214,16705
78744,1996,8,23,2,1365037,42000
78744,1996,9,11,0,726018,0
78744,1996,10,34,3,1812162,52300
78744,1996,11,13,2,705574,501
78744,1996,12,15,1,872547,8100
78744,1997,1,24,0,899203,0
78744,1997,2,24,2,1601575,14200
78744,1997,3,14,6,827991,34500
78744,1997,4,10,0,537822,0
78744,1997,5,4,4,232180,2000
78744,1997,6,14,0,799787,0
78744,1997,7,2,1,103504,700
78744,1997,8,9,0,470784,0
78744,1997,9,2,1,103200,0
78744,1997,10,15,2,850860,6275
78744,1997,11,5,1,333895,11000
78744,1997,12,8,0,413989,0
78744,1998,1,4,2,186750,35500
78744,1998,2,2,5,140000,35500
78744,1998,3,6,4,455260,24722
78744,1998,4,12,1,567000,580
78744,1998,5,1,2,45000,1725
78744,1998,6,3,3,172100,600
78744,1998,7,2,0,95400,0
78744,1998,8,4,3,320000,30400
78744,1998,9,3,2,149000,3050
78744,1998,10,11,4,713950,5483
78744,1998,11,4,2,262420,2520
78744,1999,1,4,2,169100,30000
78744,1999,2,5,2,351064,30500
78744,1999,3,12,2,497382,2760
78744,1999,4,1,2,65000,73233
78744,1999,5,6,1,320000,650
78744,1999,6,22,2,1391530,2700
78744,1999,7,4,2,280000,38150
78744,1999,8,2,1,153000,1000
78744,1999,9,5,0,384838,0
78744,1999,10,1,2,74095,8750
78744,1999,11,1,2,395000,27000
78744,1999,12,3,1,1393608,500
78744,2000,1,2,1,40000,5000
78744,2000,2,2,2,130000,1000
78744,2000,3,7,1,310000,4200
78744,2000,4,10,2,577650,34750
78744,2000,5,4,2,217000,1824
78744,2000,6,0,3,0,54000
78744,2000,7,0,1,0,0
78744,2000,8,0,3,0,1000
78744,2000,9,0,5,0,4900
78744,2000,10,2,14,140000,30572
78744,2000,11,0,2,0,21000
78744,2000,12,4,2,226000,18000
78744,2001,2,2,0,188000,0
78744,2001,3,1,2,106625,45500
78744,2001,4,0,1,0,500
78744,2001,5,0,10,0,3200
78744,2001,6,2,1,136000,0
78744,2001,7,1,2,50000,900
78744,2001,9,0,1,0,4100
78744,2001,10,3,1,338000,2000
78744,2001,11,4,1,246750,500
78744,2001,12,2,2,100000,7000
78744,2002,1,1,5,160000,60250
78744,2002,2,0,5,0,31662
78744,2002,3,0,1,0,0
78744,2002,5,3,3,150000,72500
78744,2002,6,0,1,0,60000
78744,2002,7,1,2,108000,294
78744,2002,8,0,1,0,6000
78744,2002,9,22,1,1458000,810
78744,2002,10,3,1,240000,4730
78744,2002,11,1,1,60000,4000
78744,2002,12,14,9,938000,565000
78744,2003,1,0,2,0,0
78744,2003,2,4,1,223556,5000
78744,2003,3,7,1,348769,25000
78744,2003,4,3,1,73000,26308
78744,2003,5,11,1,658631,1650
78744,2003,6,28,0,1611856,0
78744,2003,7,24,2,1315336,6665
78744,2003,8,9,1,482174,150
78744,2003,9,8,2,457704,48050
78744,2003,10,6,0,324571,0
78744,2003,11,22,1,1632169,500
78744,2003,12,14,1,813438,500
78744,2004,1,12,1,596291,2500
78744,2004,2,14,0,916024,0
78744,2004,3,31,3,1913201,62087
78744,2004,4,44,3,3216382,1000
78744,2004,5,23,5,1482710,57000
78744,2004,6,20,2,1305130,590
78744,2004,7,52,1,2750194,0
78744,2004,8,46,1,2009625,16000
78744,2004,9,22,1,1354194,1000
78744,2004,10,34,2,2596408,6000
78744,2004,11,26,2,1261221,8000
78744,2004,12,42,2,2457660,95000
78744,2005,1,12,0,1232022,0
78744,2005,2,29,1,1892051,1800
78744,2005,3,58,1,3812916,25000
78744,2005,4,31,3,1497086,76222
78744,2005,5,31,5,1877009,49500
78744,2005,6,34,6,2112752,2000
78744,2005,7,51,6,3070092,76700
78744,2005,8,23,5,1562164,16044
78744,2005,9,15,4,893544,79000
78744,2005,10,18,7,1045408,300
78744,2005,11,23,8,1651464,71000
78744,2005,12,13,1,776769,500
78744,2006,1,31,3,1829979,500
78744,2006,2,18,1,1240236,60
78744,2006,3,24,8,1993055,60
78744,2006,4,64,5,4049537,10500
78744,2006,5,13,3,837054,435
78744,2006,6,42,2,2631831,7000
78744,2006,7,13,6,760759,60
78744,2006,8,30,1,1968702,3400
78744,2006,9,10,2,677475,4500
78744,2006,10,23,3,1648814,138063
78744,2006,11,27,1,1889152,8000
78744,2006,12,12,3,728033,0
78744,2007,1,14,1,1562824,10600
78744,2007,2,7,1,410476,0
78744,2007,3,19,2,1276261,16200
78744,2007,4,15,2,1038725,6500
78744,2007,5,24,0,1605410,0
78744,2007,6,25,1,1629353,5000
78744,2007,7,18,9,1215651,55810
78744,2007,8,16,4,1055837,49950
78744,2007,9,6,2,354410,4750
78744,2007,10,9,4,658163,35450
78744,2007,11,6,0,343349,0
78744,2007,12,9,3,621206,33500
78744,2008,1,2,3,120036,16300
78744,2008,2,5,2,329657,9600
78744,2008,3,9,3,591873,8355
78744,2008,4,22,0,1687683,0
78744,2008,5,11,1,833388,500
78744,2008,6,13,1,1387743,800
78744,2008,7,16,1,1273573,9578
78744,2008,8,5,2,391503,14050
78744,2008,9,4,3,470600,76400
78744,2008,10,1,2,85655,76000
78744,2008,11,0,2,0,5180
78744,2008,12,5,7,424954,111600
78744,2009,1,1,4,85655,6350
78744,2009,2,4,1,414355,0
78744,2009,3,2,3,91355,5170
78744,2009,4,5,3,371661,1500
78744,2009,5,8,6,527444,24378
78744,2009,6,3,2,217029,7992
78744,2009,7,6,5,481815,27674
78744,2009,8,4,7,329880,81395
78744,2009,9,2,5,160472,21750
78744,2009,10,2,5,105639,18300
78744,2009,11,1,2,80000,11800
78744,2009,12,10,8,580145,85312
78744,2010,1,4,4,259531,74675
78744,2010,2,4,6,263977,19900
78744,2010,3,8,6,477015,30955
78744,2010,4,8,4,375765,15580
78744,2010,5,5,2,327149,8820
78744,2010,6,10,5,601264,15050
78744,2010,7,7,3,433722,11850
78744,2010,8,11,0,813946,0
78744,2010,9,2,10,102000,146480
78744,2010,10,4,8,204000,29022
78744,2010,11,4,2,279174,3500
78744,2010,12,2,11,100000,46003
78744,2011,1,1,5,91009,14472
78744,2011,2,7,5,557717,46883
78744,2011,3,5,8,466709,46250
78744,2011,4,3,9,222308,79279
78744,2011,5,5,6,416063,19497
78744,2011,6,5,14,402428,21554
78744,2011,7,2,7,203741,14925
78744,2011,8,4,6,416976,46300
78744,2011,9,2,13,102173,102401
78744,2011,10,2,7,121397,56740
78744,2011,11,2,4,173722,48600
78744,2011,12,3,6,208806,26400
78744,2012,1,6,9,435919,18600
78744,2012,2,8,8,563847,80350
78744,2012,3,7,15,575085,131078
78744,2012,4,2,13,176832,77812
78744,2012,5,2,7,186881,5900
78744,2012,6,4,11,452800,31501
78744,2012,7,4,4,340900,3800
78744,2012,8,1,6,95000,58493
78744,2012,9,14,9,827135,101848
78744,2012,10,8,6,504832,37347
78744,2012,11,6,5,372444,28000
78744,2012,12,3,6,100200,29200
78744,2013,1,5,8,357257,16999
78744,2013,2,6,6,368560,67800
78744,2013,3,9,10,597384,26477
78744,2013,4,14,6,1011206,17003
78744,2013,5,4,5,268757,10486
78744,2013,6,9,5,649966,26314
78744,2013,7,9,9,643053,43428
78744,2013,8,15,14,1071952,56230
78744,2013,9,1,6,69539,1700
78744,2013,10,8,12,552573,75168
78744,2013,11,10,52,708254,778940
78744,2013,12,9,11,635613,195341
78744,2014,1,9,13,645332,130109
78744,2014,2,6,7,353429,56062
78744,2014,3,4,10,282693,42896
78744,2014,4,2,10,124147,38580
78744,2014,5,11,5,804473,26828
78744,2014,6,23,7,1544734,22788
78744,2014,7,6,9,365426,52745
78744,2014,8,6,6,407585,29550
78744,2014,9,0,8,0,40650
78744,2014,10,1,17,50800,158687
78744,2014,11,0,6,0,18336
78744,2014,12,0,1,0,10000
78744,2015,1,5,5,414036,10150
78744,2015,2,2,7,146818,26179
78744,2015,3,7,10,1023284,19907
78744,2015,4,8,7,1240488,57500
78744,2015,5,9,11,941480,27460
78744,2015,6,10,4,1022900,28120
78744,2015,7,5,13,482300,66844
78744,2015,8,8,14,617980,47163
78744,2015,9,9,14,1015364,161425
78744,2015,10,24,2,2915186,3800
78744,2015,11,36,20,3681515,386863
78744,2015,12,46,8,7562890,50664
78744,2016,1,28,9,3906255,186882
78744,2016,2,22,9,2688679,53548
78744,2016,3,44,6,5841674,18452
78744,2016,4,15,7,2105662,46000
78744,2016,5,21,6,3240392,66100
78744,2016,6,56,21,8744870,133675
78744,2016,7,39,24,7604264,173468
78744,2016,8,65,13,12036966,68509
78744,2016,9,87,9,13772868,67750
78744,2016,10,29,17,4090173,141416
78744,2016,11,15,21,1858222,140210
78744,2016,12,34,16,4817475,135721
78744,2017,1,43,12,6141607,82650
78744,2017,2,34,18,4069517,136592
78744,2017,3,48,14,6021363,125153
78744,2017,4,17,18,2249678,148730
78744,2017,5,22,12,3097935,78372
78744,2017,6,44,15,6625761,123540
78744,2017,7,52,9,7835139,170980
78744,2017,8,26,9,4245643,85834
78744,2017,9,23,8,4910895,65253
78744,2017,10,11,14,2072425,47979
78744,2017,11,16,7,2390345,35673
78744,2017,12,23,8,3643533,51600
78744,2018,1,6,12,953045,41840
78744,2018,2,39,15,6964510,104463
78744,2018,3,34,17,6498928,114814
78744,2018,4,52,17,8883033,73181
78744,2018,5,25,21,4598740,117946
78745,1996,1,13,3,1193520,21910
78745,1996,2,7,4,589686,32500
78745,1996,3,11,2,960614,49444
78745,1996,4,2,3,94423,76175
78745,1996,5,7,2,640321,13620
78745,1996,6,5,2,399460,12060
78745,1996,7,8,2,695000,4501
78745,1996,8,15,5,1742557,57850
78745,1996,9,4,4,271646,47770
78745,1996,10,4,10,360248,134255
78745,1996,11,5,5,365535,54082
78745,1996,12,3,6,193429,21250
78745,1997,1,4,9,362380,121280
78745,1997,2,6,2,511563,29500
78745,1997,3,4,2,340000,17955
78745,1997,4,13,5,1162000,20507
78745,1997,5,2,0,185000,0
78745,1997,6,2,4,155834,64500
78745,1997,7,1,4,65000,36875
78745,1997,8,0,5,0,151928
78745,1997,9,0,4,0,139832
78745,1997,10,2,4,130000,27000
78745,1997,11,1,0,75000,0
78745,1997,12,1,2,3000,9000
78745,1998,1,0,1,0,2000
78745,1998,2,0,1,0,40000
78745,1998,3,1,1,1600,5130
78745,1998,4,0,1,0,12635
78745,1998,5,0,5,0,13200
78745,1998,6,3,4,151500,17750
78745,1998,7,0,8,0,148300
78745,1998,8,1,4,90000,4120
78745,1998,9,1,1,35000,1500
78745,1998,10,14,2,28700,3495
78745,1998,11,1,1,73000,1500
78745,1998,12,0,1,0,6000
78745,1999,1,33,2,434940,30250
78745,1999,2,1,3,60000,14500
78745,1999,3,8,3,688200,6300
78745,1999,4,1,5,6000,22100
78745,1999,6,1,5,100080,202785
78745,1999,7,1,5,25000,11700
78745,1999,8,0,2,0,10550
78745,1999,9,0,1,0,15000
78745,1999,10,0,2,0,4700
78745,1999,11,3,2,336000,61000
78745,1999,12,1,3,102000,95600
78745,2000,1,0,3,0,8544
78745,2000,2,9,3,529653,73644
78745,2000,3,10,2,643758,16000
78745,2000,4,8,2,530548,58000
78745,2000,5,11,0,728581,0
78745,2000,6,28,0,1949990,0
78745,2000,7,6,0,375042,0
78745,2000,8,16,3,987465,23500
78745,2000,9,22,6,1850870,138044
78745,2000,10,22,2,1627440,2000
78745,2000,11,28,1,2830457,45000
78745,2000,12,11,2,1140990,17000
78745,2001,1,13,0,1136365,0
78745,2001,2,7,2,717460,11000
78745,2001,3,4,5,400434,102000
78745,2001,4,12,0,956000,0
78745,2001,5,4,6,543370,29200
78745,2001,6,9,5,1163000,28000
78745,2001,7,7,4,878492,900
78745,2001,8,3,5,413290,125115
78745,2001,9,0,4,0,34900
78745,2001,10,0,2,0,5000
78745,2001,11,4,2,335000,12800
78745,2001,12,4,1,278000,28000
78745,2002,1,4,4,519000,58569
78745,2002,2,2,3,176500,70000
78745,2002,3,6,3,459902,29000
78745,2002,4,7,6,988795,132130
78745,2002,5,7,7,604241,75623
78745,2002,6,2,3,330000,20160
78745,2002,7,7,5,627457,39500
78745,2002,8,2,6,159000,109549
78745,2002,9,8,7,731000,76859
78745,2002,10,8,6,785855,37285
78745,2002,11,1,3,83500,28825
78745,2002,12,3,4,220000,194828
78745,2003,1,3,1,388500,2103
78745,2003,2,0,2,0,29000
78745,2003,3,5,7,351450,49195
78745,2003,4,4,4,352850,121250
78745,2003,5,2,8,236000,127606
78745,2003,6,1,3,30000,60600
78745,2003,7,2,0,144500,0
78745,2003,8,8,3,425115,73077
78745,2003,9,23,4,1734301,50012
78745,2003,10,11,3,645945,19369
78745,2003,11,8,0,489705,0
78745,2003,12,8,5,455830,70500
78745,2004,1,7,7,722567,28253
78745,2004,2,11,3,799573,39126
78745,2004,3,17,5,1026295,144785
78745,2004,4,21,4,1363240,35002
78745,2004,5,11,6,804055,37993
78745,2004,6,17,8,1073310,58947
78745,2004,7,14,1,1178674,5000
78745,2004,8,2,1,145110,500
78745,2004,9,13,5,1043371,34790
78745,2004,10,36,1,2974679,700
78745,2004,11,10,4,487410,128500
78745,2004,12,16,5,1104845,64200
78745,2005,1,8,5,525585,143969
78745,2005,2,1,3,80000,35900
78745,2005,3,2,8,133560,140131
78745,2005,4,39,8,2748915,76103
78745,2005,5,14,6,1141265,141810
78745,2005,6,42,2,2755320,20900
78745,2005,7,35,4,2481160,40650
